,epoch_timings,test_acc,test_error,test_timings,train_acc,train_loss,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,dataset,num_workers_data_loader,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,26.532975673675537,0.1038,2.650420677661896,2.1877477169036865,0.10774,6.161456684676969,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
1,24.849391222000122,0.1956,2.4250458478927612,2.924818515777588,0.15378,2.692860017017442,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
2,23.46259570121765,0.2268,2.1911461889743804,1.976780652999878,0.20792,2.3766561296521402,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
3,23.378694772720337,0.278,2.571101313829422,1.9391262531280518,0.25012,2.2754838612614847,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
4,23.401606559753418,0.2592,129.5025396347046,1.9819962978363037,0.30724,2.079644176424766,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
5,24.039512395858765,0.333,1.7966553151607514,1.959160327911377,0.35878,1.9699086656375808,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
6,23.77574133872986,0.3989,1.8720789134502411,1.9918701648712158,0.39342,1.8215592722503506,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
7,23.580207109451294,0.4315,1.7358614146709441,1.9911410808563232,0.42862,1.6762249384607588,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
8,23.517356395721436,0.4379,1.6241445362567901,2.0051591396331787,0.45428,1.5876040847934023,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
9,23.624078512191772,0.4637,1.930999332666397,2.0133488178253174,0.4752,1.497123436051972,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
10,23.672537565231323,0.4744,6.305339074134826,1.975348711013794,0.49604,1.4511975731168474,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
11,24.194664001464844,0.4783,2.079081392288208,2.210033655166626,0.51776,1.3735972776704906,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
12,23.626948833465576,0.4879,2.705112999677658,1.9914586544036865,0.53252,1.3256349466284927,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
13,23.604185342788696,0.5322,2.703561359643936,2.018864154815674,0.55102,1.2790968588420324,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
14,23.479928493499756,0.5182,1.404857075214386,1.929178237915039,0.56174,1.2571681068868052,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
15,23.563714742660522,0.5513,1.3254305839538574,1.9575440883636475,0.57388,1.2123648755404415,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
16,24.08598756790161,0.5608,1.2448811054229736,2.0404577255249023,0.5921,1.152249272988767,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
17,23.84389066696167,0.5823,1.1980631411075593,1.9539799690246582,0.60994,1.1132424759621522,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
18,23.566515684127808,0.5768,1.607699853181839,1.9829630851745605,0.6233,1.069949277809688,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
19,24.753212213516235,0.5833,2.6488805294036863,2.518575429916382,0.63974,1.0260455742174266,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
20,23.67111587524414,0.5895,1.208470779657364,2.0343427658081055,0.65624,0.9871028138666736,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
21,23.57140040397644,0.5984,1.2856374263763428,1.9946842193603516,0.66628,0.9538230293867539,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
22,23.654389142990112,0.6058,1.1634744465351106,1.9131250381469727,0.67976,0.912056886419958,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
23,23.65390920639038,0.5967,1.1734697580337525,1.9838614463806152,0.69318,0.873818213842353,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
24,23.690406560897827,0.6168,1.1146220207214355,2.008302927017212,0.71,0.8292519109589713,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
25,23.69003939628601,0.619,1.1177856624126434,1.9693214893341064,0.72216,0.793894784791129,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
26,23.744600772857666,0.6283,1.152250051498413,1.976135492324829,0.73242,0.7663789178643908,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
27,23.6430561542511,0.6222,1.1367980062961578,1.9753525257110596,0.7481,0.7260194986450429,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
28,23.728923559188843,0.6148,1.1693051218986512,1.9982335567474365,0.7571,0.6892061002400457,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
29,23.677762985229492,0.6278,1.1623964846134185,1.993408441543579,0.77194,0.6586477969373975,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
30,23.559394359588623,0.6251,1.2165998280048371,1.881598711013794,0.7833,0.6193914103264712,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
31,23.694028615951538,0.6277,1.2262590408325196,2.0141754150390625,0.79512,0.5873221408347694,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
32,23.738850831985474,0.6296,1.1861327469348908,2.006697416305542,0.80762,0.552295807064796,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
33,23.724979877471924,0.6317,1.22180118560791,1.9950206279754639,0.81806,0.52078727404682,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
34,23.662640810012817,0.6268,1.2708436787128448,1.9805524349212646,0.82792,0.496183486313236,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
35,23.654209852218628,0.6363,1.2624129056930542,1.9575839042663574,0.83984,0.4580985411089294,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
36,23.638944625854492,0.6354,1.2469774901866912,2.007641315460205,0.85096,0.425556126601842,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
37,23.70577383041382,0.6241,1.3782761633396148,1.9937524795532227,0.86162,0.39773644233236505,20,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
