,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.48216,0.6199,1.6037825135623707,1.0861421378352973,55.27022337913513,15.583136558532715,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.71548,0.7016,0.8144953837784965,0.8655999566935286,55.33126401901245,15.660784006118774,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.80942,0.7306,0.5524955685333828,0.8286909076231944,55.19081497192383,15.671074151992798,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.8642,0.7488,0.3969550679635514,0.8206898207905926,55.6777765750885,15.864879369735718,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.90432,0.7438,0.28003203754534806,0.9234888613978519,55.24695825576782,15.67093825340271,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.929,0.7485,0.20338948036703614,0.9550004503394984,55.34306502342224,15.691190004348755,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.94886,0.7473,0.14864142964143887,1.0514961284927176,55.24604558944702,15.65992021560669,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.95814,0.7591,0.11933202958663407,1.0897862186914757,55.190579652786255,15.664206981658936,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.96672,0.7662,0.09570342429515803,1.0703981880900226,54.71343016624451,15.551348686218262,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.97296,0.7693,0.07883240083408782,1.1604690461219112,54.892467975616455,15.59742283821106,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
10,0.97566,0.7657,0.06860535454643352,1.1442069132116777,54.692421674728394,15.646089792251587,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
11,0.97638,0.7675,0.06669191205088058,1.171133634410327,55.381070613861084,15.705119132995605,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
12,0.97996,0.7653,0.05770507460826879,1.2111754990831207,55.2552056312561,15.531738042831421,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
13,0.98098,0.7719,0.054359511468711944,1.1830613416961477,55.38901400566101,15.786256551742554,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
14,0.98208,0.7706,0.05287652719965981,1.208139242250708,55.24567174911499,15.593092441558838,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
15,0.98388,0.7644,0.04628274923957446,1.2631102928632423,55.15415811538696,15.559771299362183,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
16,0.98284,0.7719,0.04998282298488576,1.22340906873534,55.23892092704773,15.637869119644165,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
17,0.98414,0.77,0.046281034531800644,1.221319915373114,55.194889545440674,15.694974899291992,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
18,0.98576,0.774,0.04171843498485529,1.189347571210016,55.32430028915405,15.692718744277954,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
19,0.98528,0.7678,0.043930231803156375,1.2192259574238258,55.152289628982544,15.608797311782837,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
20,0.98542,0.7653,0.04233958207480514,1.206071497518805,55.14036536216736,15.559416055679321,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
21,0.98604,0.7737,0.04129027105305735,1.1939896330048767,55.09825658798218,15.612165212631226,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
22,0.98564,0.7688,0.040771586980070454,1.2265938988214806,55.287673473358154,15.552505731582642,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
23,0.98688,0.7678,0.03944187770630983,1.1912280826628963,55.143173694610596,15.536889553070068,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
24,0.98468,0.7711,0.041481405638915766,1.2188448649418504,54.750945806503296,15.650750398635864,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
25,0.98474,0.7765,0.043657870646423236,1.1731900693495063,55.06671190261841,15.590660333633423,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
26,0.9863,0.7692,0.03938533072574231,1.2169183549247211,55.14480113983154,15.496354818344116,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
27,0.98702,0.7722,0.03795734343066564,1.2917649791210513,55.20508170127869,15.608765125274658,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
28,0.98662,0.773,0.03946096851678608,1.2030993409549133,55.053631067276,15.754799365997314,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
29,0.9886,0.7733,0.03378214330776878,1.2175333530088015,55.11918640136719,15.722970962524414,28,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
