,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.26176,0.4002,2.1482780119952034,1.6431224859213527,79.09273672103882,14.693318367004395,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.48256,0.5398,1.3996372924131506,1.3093099850642531,79.06702089309692,14.732980251312256,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.60004,0.6334,1.1144051170714981,1.0376790731768064,79.12609434127808,14.683589696884155,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.67746,0.6743,0.9148026428869008,0.9533733544470389,79.09035158157349,14.760619163513184,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.72934,0.6964,0.7736209826091366,0.9097625349141374,79.22429323196411,14.7027268409729,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.7673,0.7103,0.6686390956192065,0.8523267537732667,78.93447589874268,14.765974283218384,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.79822,0.7259,0.5779394153743753,0.8151187579843062,79.1706771850586,14.83278203010559,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.8242,0.7377,0.5107344686222808,0.8039914128146594,79.01602244377136,14.728331327438354,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.84628,0.7317,0.44851382850381116,0.8568653709526304,79.03274178504944,14.712000370025635,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.86552,0.7511,0.3930284577562376,0.7854278985458084,79.0949649810791,14.803799867630005,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
