,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.45606,0.5861,1.6799376337119685,1.1580615247352213,53.880271911621094,14.925697803497314,26,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.68264,0.6995,0.9045053911026176,0.8573627139948592,53.89394521713257,15.122698307037354,26,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.7694,0.7053,0.6600045080837387,0.8953317765948139,53.81192493438721,15.07779574394226,26,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.82782,0.7344,0.5007106068798953,0.8322296089763883,53.97629523277283,14.989027261734009,26,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.86284,0.7441,0.3962957217641499,0.8194969986812978,53.69682288169861,14.812820434570312,26,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.89588,0.7562,0.3018210302190403,0.8270221978803224,54.01133346557617,15.066899538040161,26,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.91946,0.762,0.2350304547097067,0.8965713551527337,53.901121616363525,15.060759544372559,26,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.93594,0.7608,0.18668537676486824,0.907619253744053,53.91029191017151,15.108157396316528,26,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.94744,0.7617,0.15144458981921605,0.9672499389588078,53.81036019325256,15.041018724441528,26,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.95332,0.7598,0.13274341046124163,1.0219978931583935,53.840874433517456,14.9951491355896,26,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
