,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.42622,0.5451,1.8670785719034624,1.2822606086730957,44.461742877960205,15.751697540283203,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.6673,0.6523,0.9394042832510812,1.0237406760454177,43.940061807632446,15.586392164230347,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.77516,0.6909,0.6471819762064486,0.9347469329833984,43.861841678619385,15.568407773971558,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.84646,0.6957,0.44998786370364985,1.0072398245334626,44.09550595283508,15.780758380889893,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.89694,0.7115,0.3034590754886063,1.0771264284849167,43.94287419319153,15.681469917297363,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.9292,0.7179,0.205395087523728,1.1440162926912307,43.900922536849976,15.624435186386108,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.95026,0.7219,0.145797391098981,1.2835898399353027,43.92213797569275,15.74270248413086,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.96282,0.7288,0.10657264292240143,1.327763271331787,44.03332853317261,15.82715654373169,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.97188,0.7319,0.08092824038954413,1.367537295818329,43.92095756530762,15.630509376525879,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.97674,0.7423,0.06823700328110432,1.4109509885311127,43.995195150375366,15.754238843917847,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
10,0.98134,0.7375,0.05358555945282688,1.501607495546341,43.8089554309845,15.74552059173584,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
11,0.98404,0.7361,0.04422523442427723,1.496695590019226,44.0162627696991,15.69848084449768,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
12,0.98554,0.7397,0.04148495139326064,1.5498262405395509,43.963430881500244,15.813802003860474,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
13,0.98614,0.7498,0.04057211179894452,1.4903108537197114,43.924206018447876,15.751481771469116,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
14,0.9883,0.758,0.033076432438529264,1.591934961080551,43.94797396659851,15.69436526298523,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
15,0.9901,0.7391,0.02937136810957169,1.6266774535179138,44.1369514465332,15.7413809299469,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
16,0.99068,0.7559,0.02735947796656769,1.5382896721363069,43.879411697387695,15.641099691390991,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
17,0.99154,0.7498,0.02635304700602226,1.5585526287555695,43.98501110076904,15.735910415649414,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
18,0.99306,0.7515,0.020431373002273694,1.5995835185050964,43.9513213634491,15.639610767364502,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
