,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.1709,0.2173,2.741176977449534,2.0387995421886442,47.36319017410278,15.134713411331177,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.33352,0.3895,1.7834596658239559,1.7024126648902893,47.45356607437134,15.192976713180542,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.45996,0.4937,1.4694328101313845,1.4070398151874541,47.35852909088135,15.15853500366211,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.5608,0.5557,1.235620636112836,1.25010986328125,47.368754386901855,15.110354900360107,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.63614,0.6317,1.0295173629206054,1.0566553324460983,47.45071029663086,15.192205429077148,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.69066,0.6453,0.899022498909308,1.1261679261922837,47.59961676597595,15.308386325836182,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.74124,0.6735,0.7494643719828858,0.9815530478954315,47.61102843284607,15.161986351013184,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.78108,0.6872,0.6285474014525511,0.9507713615894318,47.549604415893555,15.241375923156738,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.81748,0.6948,0.5306227642054461,0.9555711835622788,47.702292680740356,15.382712602615356,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.8485,0.6952,0.4429492761894148,0.9920440077781677,47.60521602630615,15.21553897857666,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
10,0.87724,0.7073,0.3654808721372059,1.0455821454524994,47.62787222862244,15.32849669456482,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
11,0.89428,0.6989,0.3098334029925113,1.0785478234291077,47.386292695999146,15.137523412704468,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
12,0.91538,0.6956,0.2438020338209308,1.191812241077423,47.31965494155884,15.1561758518219,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
13,0.93088,0.7053,0.2006088778072474,1.2254729628562928,47.613351345062256,15.302367448806763,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
14,0.94204,0.7079,0.16869930900177177,1.2729049026966095,47.75369334220886,15.327465534210205,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
15,0.95288,0.7102,0.1388662500801135,1.314784985780716,47.438793659210205,15.235355615615845,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
16,0.96128,0.712,0.11488597155833731,1.3569223880767822,47.35236668586731,15.17716908454895,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
17,0.9634,0.7169,0.10454387126528487,1.3740161597728728,47.5286328792572,15.149645805358887,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
18,0.96876,0.7179,0.09212390998644489,1.4485358953475953,47.386815547943115,15.137632608413696,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
19,0.973,0.7127,0.08008175259646104,1.5005650460720061,47.43207883834839,15.235310077667236,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
20,0.97518,0.7203,0.07120421844325503,1.5205034613609314,47.498395681381226,15.216325998306274,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
