,epoch_timings,test_acc,test_error,test_timings,train_acc,train_loss,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,91.82746434211731,0.1164,2.3056097745895388,27.604496955871582,0.10064,4.4785881529049,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
1,91.81049132347107,0.0758,320.47754135131834,28.089470148086548,0.12596,2.627064400789689,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
2,92.467120885849,0.2027,2.2254774034023286,28.045909881591797,0.192,2.4563321775319626,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
3,91.407799243927,0.177,5.748775553703308,28.139954805374146,0.2532,2.153215621198927,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
4,91.94804763793945,0.2056,3.4224658250808715,28.655335187911987,0.29002,2.0297214887580095,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
5,91.9292905330658,0.3899,1.6403782844543457,28.134236812591553,0.35974,1.8269661871754392,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
6,91.68507695198059,0.4081,3.187233418226242,28.41631531715393,0.41754,1.712510343717069,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
7,92.0264322757721,0.4724,1.5282521963119506,28.49405026435852,0.4612,1.5399685939963983,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
8,91.48029494285583,0.4959,1.4140231132507324,28.251320362091064,0.50416,1.4123743164296052,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
9,91.76539921760559,0.5119,1.5215042412281037,28.26322913169861,0.53702,1.3250704030601346,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
10,91.89560723304749,0.5223,1.5614616453647614,28.173704147338867,0.5668,1.2352232288341134,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
11,92.02144408226013,0.5606,1.4242631793022156,28.436721801757812,0.59576,1.1473353468641942,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
12,91.43618607521057,0.5816,1.2885619342327117,27.862894773483276,0.62674,1.0670164008529819,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
13,91.89838647842407,0.5844,1.427359050512314,28.53395915031433,0.6579,0.9773095420428685,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
14,92.22343301773071,0.5716,1.2327616691589356,28.545867204666138,0.68332,0.9063122540104146,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
15,91.9878556728363,0.5929,1.315762561559677,28.297226905822754,0.71364,0.8215838129423103,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
16,92.20260310173035,0.5935,1.2465417206287384,28.466071367263794,0.7397,0.7481759640635276,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
17,91.765878200531,0.601,1.2704457700252534,28.61661410331726,0.76652,0.671643429872941,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
18,91.84817314147949,0.5933,1.3434833645820619,28.280187129974365,0.7915,0.5988651672188117,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
19,92.05708932876587,0.605,1.3569538414478302,28.227670907974243,0.8172,0.524462411294178,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
20,92.64105176925659,0.5979,1.4163185596466064,28.275831699371338,0.83996,0.4612575933641317,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
21,91.7061505317688,0.6102,1.5131578743457794,28.361632347106934,0.8606,0.40162283303786295,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
22,91.95502877235413,0.6142,1.5624501585960389,28.227381229400635,0.8766,0.3572244093734391,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
23,92.31176042556763,0.6075,1.7052531480789184,28.589251041412354,0.89658,0.301815466461133,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
24,92.25650811195374,0.613,1.6811133801937104,28.456951379776,0.90722,0.26462592214954145,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
25,92.00466537475586,0.6135,1.7599105894565583,28.486242532730103,0.91992,0.23067941273353537,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
26,91.49904489517212,0.6183,1.8759137511253356,28.02182388305664,0.9306,0.1988592023143963,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
27,91.37886643409729,0.6014,1.9449932515621184,28.31279492378235,0.9379,0.17801800689526967,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
28,91.62031412124634,0.6167,1.951992118358612,28.3517005443573,0.94574,0.1549124907778234,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
29,92.21718287467957,0.6228,1.9761786997318267,28.565902709960938,0.9504,0.1392546755318739,47,resnet101,42520650,0,cnn,Tesla V100-SXM2-32GB-LS,True,nccl,1,4,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
