,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.18572,0.2758,4.190946605504322,2.9588072465944895,111.01915693283081,17.173832893371582,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.32996,0.3817,1.9205329546233272,1.8332221311858938,111.26930379867554,17.386032581329346,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.42782,0.4531,1.5991505116148068,4.7007957395119,110.80370020866394,17.37832546234131,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.49496,0.4746,1.389435538550472,2.5892635598967346,110.70174860954285,17.242412090301514,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.55468,0.5428,1.245012384698824,1.3164413473274135,111.09851455688477,17.41627597808838,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.60278,0.5727,1.1119377945390199,2.35814849409876,111.04854846000671,17.349841594696045,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.65084,0.5967,0.9917136939895123,1.282087897952599,110.94552063941956,17.29217791557312,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.69566,0.6288,0.8653989547048994,2.004367141029503,111.04396891593933,17.281865119934082,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.73272,0.6314,0.7613926813425616,1.118851030929179,110.97412061691284,17.18882465362549,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.77102,0.6377,0.6574384395576194,5.506727298603782,111.14384818077087,17.32016634941101,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
10,0.80574,0.6362,0.5579602092580722,3.5375775702392,110.9219114780426,17.294397830963135,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
11,0.84254,0.6392,0.455699063323038,4.639340463318402,110.87579798698425,17.269211292266846,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
12,0.8704,0.636,0.3792891843468332,2.4986020688769184,110.74376392364502,17.218416690826416,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
13,0.89182,0.6375,0.3095285049103715,2.1755861692790743,111.00773882865906,17.19324254989624,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
14,0.90686,0.6585,0.2690638712300059,1.8911708057681216,110.85736131668091,17.33305525779724,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
15,0.92456,0.6514,0.21666880851359013,1.9183830052991457,110.97317838668823,17.271566152572632,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
16,0.93452,0.6519,0.18906328595622116,1.6787287072290349,110.8360550403595,17.289252281188965,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
17,0.94298,0.6525,0.16416631693311054,1.5818210734596736,110.93820071220398,17.26811957359314,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
18,0.95056,0.6531,0.1431490634865773,1.8566342177270334,110.87218713760376,17.271626710891724,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
19,0.95428,0.6617,0.13327050369109034,1.622738402101058,110.87105655670166,17.1856427192688,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
20,0.95578,0.6532,0.12727313059979997,1.8577520138100734,110.95562410354614,17.39263892173767,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
21,0.95864,0.6659,0.11999815811529337,1.6712847993343691,110.76412296295166,17.38541579246521,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
22,0.96024,0.6569,0.11449619949988239,1.7205778465995305,110.96597981452942,17.298717498779297,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
