,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.17134,0.2173,2.6999190838969485,2.0387995421886442,47.27414798736572,15.044874906539917,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.33342,0.3895,1.7897442007551387,1.7024126648902893,47.4006621837616,15.01341962814331,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.46122,0.4937,1.476971251623971,1.4070398151874541,47.48428535461426,15.140686273574829,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.55888,0.5557,1.228314825466701,1.25010986328125,47.33791995048523,15.067212104797363,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.6358,0.6317,1.0359162159112034,1.0566553324460983,47.49553847312927,15.190804958343506,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.6902,0.6453,0.8987478984861957,1.1261679261922837,47.5978422164917,15.28085994720459,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.74014,0.6735,0.7439096460537035,0.9815530478954315,47.46541476249695,15.006101131439209,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.78288,0.6872,0.6262043416500092,0.9507713615894318,47.68418049812317,15.232494831085205,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.81688,0.6948,0.5294151138894412,0.9555711835622788,47.71562719345093,15.363510370254517,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.84854,0.6952,0.4444950511869119,0.9920440077781677,47.48092436790466,15.08269476890564,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
10,0.8759,0.7073,0.3648729999454654,1.0455821454524994,47.75373363494873,15.336998224258423,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
11,0.8949,0.6989,0.305921348229963,1.0785478234291077,47.14612674713135,14.869257688522339,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
12,0.91426,0.6956,0.2463712264992753,1.191812241077423,47.4128303527832,14.98980450630188,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
13,0.92918,0.7053,0.2079401928551343,1.2254729628562928,47.75999665260315,15.3076012134552,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
14,0.94238,0.7079,0.1692503554632469,1.2729049026966095,47.75747561454773,15.317370414733887,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
15,0.95038,0.7102,0.14433154585410138,1.314784985780716,47.433090925216675,15.226645469665527,33,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
