,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.10084,0.1007,5.089602324427391,2.4462255477905273,62.42001938819885,16.40248465538025,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.10062,0.0999,2.7452618808162454,2.3592811822891235,62.214306592941284,16.367269277572632,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.09996,0.1019,2.632080051363731,2.3527612328529357,62.17091083526611,16.339788675308228,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.1011,0.1019,2.5445698718635406,2.4748730301856994,61.4655647277832,16.21941590309143,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.10386,0.0998,2.533400837255984,2.7709084033966063,62.10889267921448,16.378870725631714,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.10662,0.1028,2.4480784182645836,2.7740299224853517,62.19234347343445,16.43188762664795,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.11316,0.148,2.4225728901065127,2.298871123790741,62.1014404296875,16.33588457107544,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.18856,0.1943,2.2118739850667057,2.3730550169944764,62.06325173377991,16.30710792541504,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.24212,0.1969,2.0175471220697676,2.470894753932953,62.09701156616211,16.392751216888428,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.28948,0.2309,1.914067812111913,2.9220729529857636,62.14087748527527,16.36340308189392,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
10,0.32274,0.2569,1.8376272235597884,2.2370420813560488,61.784064292907715,16.087100505828857,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
11,0.36534,0.3808,1.731891242825255,2.153170770406723,62.33717441558838,16.473772048950195,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
12,0.42946,0.4556,1.597917302530639,2.589715325832367,62.096890687942505,16.332751512527466,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
13,0.46068,0.4205,1.5158274794111446,2.2615953922271728,62.22562837600708,16.3517849445343,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
14,0.49744,0.5108,1.4327801855242983,2.1972439169883726,61.986034631729126,16.267220735549927,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
15,0.54784,0.4167,1.3016789981297083,4.659298938512802,61.863847732543945,16.30384397506714,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
16,0.57892,0.5659,1.218039881209938,1.2639360964298247,62.258745193481445,16.361788988113403,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
17,0.59688,0.5479,1.1630208741645425,1.8240451335906982,61.99800777435303,16.31417155265808,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
18,0.62856,0.5818,1.0780803123298957,1.4040945947170258,62.01102590560913,16.180862426757812,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
19,0.66438,0.5992,0.9925808097634997,1.1917152762413026,62.14411973953247,16.355891466140747,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
20,0.69382,0.5863,0.8975700778620583,1.7486540973186493,62.05517244338989,16.328889846801758,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
21,0.7209,0.5908,0.819682061064,1.493729144334793,62.327882528305054,16.36280345916748,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
22,0.75168,0.6379,0.7425648357186999,1.2527983635663986,62.3910026550293,16.432059049606323,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
23,0.78136,0.6409,0.6436305794180656,1.1262096285820007,62.07688856124878,16.305787086486816,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
24,0.80612,0.6378,0.5800006337920014,2.313944858312607,62.297494649887085,16.276840686798096,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
25,0.83044,0.6441,0.5130522071707005,2.603665280342102,62.087303161621094,16.36425018310547,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
26,0.84798,0.6141,0.46017562157037306,2.5132422626018522,62.00139379501343,16.23308753967285,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
27,0.86746,0.6388,0.3929142535341029,1.5970398008823394,62.138774394989014,16.290120840072632,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
28,0.89094,0.6378,0.3322528060905787,1.4162816405296326,62.152854919433594,16.237152576446533,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
29,0.90656,0.6483,0.28315012704352943,1.4162274301052094,62.09396314620972,16.342944860458374,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
