,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.22256,0.3082,2.536850717602944,1.8046521067619323,49.487356424331665,14.631803274154663,31,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.38906,0.4417,1.6747330305527668,1.4985670626163483,49.422396421432495,14.633872747421265,31,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.47862,0.5135,1.4463564425098652,1.3390231907367707,49.39728927612305,14.653083801269531,31,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.55094,0.5614,1.24825931568535,1.2603092968463898,49.582457065582275,14.684022665023804,31,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.61434,0.6112,1.0807818642684393,1.1003838300704956,49.610053300857544,14.757003545761108,31,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.66634,0.6435,0.9445295698788702,1.0094734936952592,49.501622676849365,14.650346040725708,31,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.71854,0.6667,0.8093420546882006,0.9597261428833008,49.47807049751282,14.626529693603516,31,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.75874,0.6655,0.6937592254609478,1.0002829253673553,49.56924819946289,14.747168064117432,31,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.78958,0.6883,0.5985750154573091,0.9480015784502029,49.42319655418396,14.66399884223938,31,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.81742,0.6811,0.5265069299814652,1.0183735489845276,49.48334836959839,14.736365795135498,31,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
10,0.8479,0.7058,0.43894065551611844,0.9417721390724182,49.33769083023071,14.68047022819519,31,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
