,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,dataset,num_workers_data_loader,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
13,0.50902,0.531,1.3736997321486397,1.3214585402141363,141.85766196250916,8.45083236694336,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
14,0.52862,0.5099,1.340078660637922,1.459982632448117,141.5850486755371,8.403407096862793,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
15,0.52282,0.545,1.3536677708323765,1.326407087115815,142.22847485542297,9.291871786117554,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
16,0.57214,0.615,1.2250793002693605,1.1053535955401654,141.49246454238892,8.56225299835205,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
17,0.6087,0.638,1.1327653305696816,1.044436001929993,142.21708393096924,8.91028380393982,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
18,0.629,0.6497,1.0745339699837921,1.0257443048702641,141.34389424324036,8.999285697937012,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
19,0.64536,0.6294,1.03167119422023,1.0693674552174042,142.12257170677185,9.552242994308472,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
20,0.65886,0.6522,0.9974599911170515,1.004035713383184,141.9218716621399,8.899346828460693,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
21,0.66914,0.6663,0.9639669077677064,0.992105787554488,141.2676088809967,8.582448959350586,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
22,0.68558,0.6682,0.9243377937541432,0.9567167186698975,141.61931371688843,8.370306253433228,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
23,0.69352,0.6786,0.9063879347007701,0.938471493820032,141.02839136123657,8.921997308731079,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
24,0.70166,0.6776,0.8802290466719535,0.9324299094204704,141.39289927482605,8.878538131713867,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
25,0.71152,0.7098,0.854252286927485,0.848303098552905,142.04194808006287,8.48842167854309,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
26,0.71956,0.6905,0.8275957103158447,0.9250849692014079,141.1739284992218,8.430476188659668,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
27,0.72288,0.7292,0.8221032906059111,0.8120939862994722,142.239196062088,8.611310720443726,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
28,0.72924,0.7034,0.8026882321576773,0.8897297096709473,141.73497366905212,8.43274736404419,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
29,0.7331,0.7104,0.7922201132209958,0.846211947572117,142.34627151489258,9.166179656982422,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
30,0.73666,0.7116,0.7797486275930247,0.8640561977895304,142.68722248077393,9.219006776809692,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
31,0.74122,0.7058,0.7682216387678246,0.9211117516691312,141.18519067764282,8.616394996643066,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
32,0.7439,0.7148,0.7602509143103869,0.8411236828127608,140.92074060440063,8.529921770095825,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
33,0.75028,0.7172,0.7483040563623949,0.8516756553238574,142.09750819206238,9.322468996047974,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
34,0.75394,0.7214,0.7395331462891683,0.832822724367483,142.16843461990356,9.011908292770386,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
35,0.75408,0.7301,0.7320952872606858,0.8251516285795755,141.74690699577332,8.981162071228027,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
36,0.75884,0.7137,0.7196254881905655,0.845433947948602,142.1067624092102,8.743597030639648,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
37,0.75828,0.7168,0.7176525102295482,0.8583291525277086,140.97715640068054,8.278527736663818,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
38,0.76144,0.7182,0.7116608354367282,0.8916919781758,141.42847752571106,8.417389869689941,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
39,0.76442,0.7142,0.6986716396234315,0.8642022315496073,140.8856225013733,8.35970687866211,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
40,0.76422,0.7403,0.7008089929609366,0.7767838909984016,140.63917112350464,8.352918863296509,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
41,0.76858,0.7438,0.6953417351153593,0.7495197830870509,140.67959260940552,8.353273153305054,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
42,0.7703,0.7448,0.6823577137898728,0.7712313845610848,141.46242451667786,8.57258129119873,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
43,0.77366,0.7184,0.678759267533428,0.8351976048832123,141.82360410690308,8.818836212158203,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
44,0.7722,0.7379,0.6771942318362909,0.7947957050114774,142.43443322181702,9.15708327293396,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
45,0.7739,0.7386,0.6715677814344831,0.7763746720247756,142.1573007106781,8.621526956558228,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
46,0.77716,0.7444,0.6643793820209863,0.7704129698939217,141.85772800445557,8.2906813621521,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
47,0.77838,0.7608,0.6635849725738673,0.707399022464935,142.2846577167511,9.312192440032959,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
48,0.77984,0.7367,0.6591369382517505,0.7800045919875367,143.2187192440033,9.22375750541687,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
49,0.78366,0.7481,0.6529397852838001,0.7580449633514539,141.20262122154236,8.814543962478638,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
50,0.7818,0.7618,0.6510047898678465,0.7175299667607481,141.1744520664215,8.383661985397339,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
51,0.78386,0.724,0.6498494126326902,0.8248153911611904,141.27578616142273,9.066249132156372,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
52,0.78242,0.751,0.652069979965191,0.7238291421066076,140.82389092445374,8.546056270599365,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
53,0.78414,0.735,0.6459110486663768,0.8188687038307373,141.60492587089539,8.39758563041687,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
54,0.78626,0.7327,0.6392042720100473,0.8279503131636415,141.87903904914856,8.693175792694092,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
55,0.78848,0.7487,0.6313264385981203,0.7526794449209024,141.46202301979065,8.494098663330078,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
56,0.78892,0.7298,0.6312155119612365,0.8212215551933922,142.40676546096802,8.840543270111084,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
57,0.78734,0.7471,0.6378670605763517,0.7812681213354531,141.31043577194214,9.05765700340271,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
58,0.79158,0.738,0.6307012904780993,0.8019483059930345,140.77929139137268,8.713192224502563,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
59,0.78822,0.7484,0.6363875992448377,0.76730781122328,141.05751848220825,8.508711814880371,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
60,0.86852,0.8254,0.38524546705410406,0.5339262985621398,141.23139667510986,8.81118392944336,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
61,0.8978,0.8269,0.3005391161886454,0.5325019353161604,142.32124137878418,8.89333176612854,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
62,0.91098,0.8302,0.2598691482194631,0.528585006134769,141.22570872306824,8.288981914520264,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
63,0.92398,0.8347,0.2282347516731734,0.5387874907626512,140.44100499153137,8.40750527381897,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
64,0.93296,0.8308,0.20064651808789047,0.5643979579257888,142.0309121608734,9.085585355758667,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
65,0.94164,0.833,0.17827020527858117,0.5805677585422803,140.68685746192932,8.351521015167236,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
66,0.94632,0.8315,0.1617125526251735,0.6049723918445575,142.11489963531494,8.439852237701416,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
67,0.95122,0.8295,0.1437897962766508,0.6181141748405493,140.48139595985413,8.295248746871948,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
68,0.95546,0.8292,0.13283145968264215,0.6426842507605736,141.80441904067993,8.785431861877441,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
69,0.96154,0.8249,0.1164642680753368,0.6810777993343128,141.341899394989,8.651520252227783,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
70,0.96372,0.8255,0.10869826639091366,0.6902384813458394,141.22630786895752,8.514356136322021,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
71,0.96376,0.8228,0.10617642577020159,0.7119437829374125,140.78764033317566,8.649798154830933,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
72,0.96572,0.8234,0.09989867248332279,0.7139215376525642,143.45896673202515,8.696651458740234,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
73,0.96802,0.8232,0.09265295756946217,0.7207621155788724,141.61419796943665,8.447411060333252,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
74,0.96946,0.8199,0.09078679462121376,0.7379156308956801,142.21929574012756,8.694461584091187,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
75,0.97018,0.824,0.0865892068848195,0.7540251025424217,141.5100531578064,9.001616716384888,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
76,0.96966,0.8269,0.08843254799920629,0.7421934921949055,141.8497815132141,8.646897077560425,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
77,0.97218,0.8267,0.08107901183901425,0.7473373096495771,140.97366976737976,8.307823657989502,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
78,0.97374,0.8205,0.07846540881419746,0.7831348970818063,141.36885833740234,8.57004165649414,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
79,0.97232,0.8164,0.0819456951355446,0.779649585628281,142.34508538246155,8.27614426612854,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
80,0.98408,0.8294,0.04997552642437867,0.7359889466255999,141.52971959114075,8.884377717971802,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
81,0.9904,0.8304,0.03157637563849289,0.7492884800028496,141.6882700920105,8.813922882080078,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
82,0.99296,0.8313,0.02533228570977923,0.760471765511333,141.09872794151306,8.374528408050537,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
83,0.99474,0.8304,0.019918998930977462,0.7789773034354368,141.6826171875,9.00496768951416,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
84,0.99528,0.8289,0.01690241260667375,0.7952694365867792,140.77181959152222,8.628504991531372,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
85,0.9957,0.8298,0.016012542984154617,0.7917851308664194,141.75170373916626,8.52754259109497,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
86,0.9964,0.8336,0.01407456610611594,0.805656011731099,141.65001845359802,9.308867931365967,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
87,0.9972,0.8321,0.011091668046748722,0.8281088974624397,140.78022503852844,8.489899396896362,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
88,0.99736,0.8295,0.010924044169452201,0.8388002098987277,140.71520733833313,8.839524030685425,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
89,0.99748,0.8312,0.009719647681644461,0.8400905047552273,140.78347897529602,8.39614200592041,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
90,0.99786,0.8311,0.009136061440922097,0.8591107168136695,141.0913851261139,8.459203958511353,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
91,0.99784,0.8312,0.009086168239456831,0.8619216380837246,141.0730175971985,8.47122859954834,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
92,0.99836,0.8307,0.007727787170323209,0.8670984399014007,139.79234504699707,8.361742496490479,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
93,0.9982,0.8309,0.007489557129522203,0.8783903732991066,140.5495524406433,8.827779769897461,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
94,0.9986,0.8319,0.006798748873169423,0.8820043474245376,141.28830981254578,8.658623218536377,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
95,0.9987,0.8303,0.0062325198444051,0.8876524182935112,141.02249026298523,8.433034658432007,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
96,0.99858,0.832,0.006143672667057638,0.8843380672672686,140.46367979049683,8.54550838470459,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
97,0.9989,0.8319,0.005828215418263116,0.9008261998907064,141.57080173492432,8.722157716751099,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
98,0.99898,0.833,0.005364236360509962,0.8943246497323338,141.3619327545166,8.58636736869812,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
99,0.9986,0.8319,0.005611000228637468,0.9134505085004404,140.26297664642334,8.52176284790039,21,resnet101,44549160,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
