,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.1055,0.1184,4.806385203283661,2.6216156125068664,64.81098961830139,16.995822429656982,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.11792,0.1184,2.582880735397339,2.537157344818115,64.39860701560974,16.987363576889038,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.16606,0.201,2.3993496773194294,2.0857325315475466,64.08099055290222,17.092707872390747,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.25188,0.2571,2.0523700373513356,1.8710836887359619,64.16457104682922,17.051872491836548,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.24226,0.2723,2.214636896337782,1.9865149319171906,64.45965695381165,17.0456280708313,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.30692,0.3198,1.8907085146222795,1.8363388061523438,64.19054985046387,16.95773720741272,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.36046,0.3651,1.7322935863417022,1.715922510623932,63.72136306762695,17.013285398483276,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.40872,0.4081,1.656614027461227,1.763690584897995,64.35432195663452,17.07698965072632,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.46814,0.4703,1.5028128636126616,1.4478718876838683,64.00092434883118,16.903273820877075,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.51736,0.4913,1.3706979325839452,1.3804404199123383,64.13416028022766,16.934640645980835,47,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,2,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
