,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,dataset,num_workers_data_loader,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
30,0.72666,0.7065,0.8072301169770388,0.8621499585077024,69.30811309814453,4.460097551345825,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
31,0.73142,0.7076,0.7929943973867083,0.8872581119544971,69.98193764686584,4.769317150115967,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
32,0.73366,0.7003,0.7916721031022087,0.9189291161279709,68.48638463020325,4.296473503112793,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
33,0.73734,0.7247,0.77554145214158,0.8129504712435384,69.59959554672241,4.606448650360107,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
34,0.7408,0.7057,0.7694935892456553,0.9281392534510396,69.8453152179718,4.581485748291016,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
35,0.74342,0.7274,0.7557658293616367,0.8019620154898006,70.15606713294983,4.431445121765137,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
36,0.74978,0.7213,0.7451107379761707,0.8342230764631265,69.57930445671082,4.610242605209351,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
37,0.7517,0.7323,0.7375735083472172,0.8174423730601899,69.10329413414001,4.64116358757019,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
38,0.75736,0.7484,0.7291244518009425,0.7723418118092961,69.3082766532898,4.661034107208252,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
39,0.75342,0.7175,0.7338350433915835,0.8200774169958438,70.37203025817871,4.533304214477539,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
40,0.75828,0.7282,0.7229292984010315,0.8225766109011043,69.33666324615479,4.491225719451904,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
41,0.76212,0.7421,0.7078738728548881,0.7801486486539292,70.50699496269226,4.873985290527344,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
42,0.76328,0.7309,0.7055680696314447,0.8070047159735768,69.44305896759033,4.565594911575317,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
43,0.76546,0.7148,0.7021821178043034,0.8782036349224968,70.09193015098572,4.4103803634643555,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
44,0.7655,0.7212,0.6991100442367567,0.8527278135569332,69.0982916355133,4.480750799179077,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
45,0.7688,0.7257,0.6918161103283833,0.8265177856047694,69.48790240287781,4.454203128814697,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
46,0.76802,0.7332,0.6905352737532925,0.8234149726054159,68.84847593307495,4.717890739440918,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
47,0.76986,0.7209,0.683434729402979,0.8438450075186099,70.31304025650024,4.424498558044434,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
48,0.7731,0.7262,0.6718887774344064,0.8358132255534394,69.31057906150818,4.518800258636475,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
49,0.77354,0.7414,0.6771340656379669,0.7724508879759822,69.34533214569092,4.655830383300781,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
50,0.77544,0.741,0.6683408767366287,0.7606263392554304,68.958571434021,4.452083110809326,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
51,0.77692,0.7141,0.6690428810705379,0.8482529836150404,69.44681978225708,4.402648448944092,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
52,0.77848,0.7332,0.6617684025872768,0.8217815269296542,69.74375081062317,4.450918436050415,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
53,0.77924,0.7496,0.6568007673960958,0.7562363054900886,70.37498569488525,4.402393102645874,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
54,0.777,0.741,0.6652440851362409,0.7870676507488988,69.27122664451599,4.484309196472168,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
55,0.78144,0.738,0.6501790816327813,0.7729038525694094,69.85300302505493,4.589425086975098,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
56,0.78258,0.7472,0.6492746100163354,0.7563324640162836,67.90824627876282,4.398667812347412,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
57,0.78264,0.7163,0.6553996460165492,0.8371532008099479,68.73694038391113,4.830274343490601,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
58,0.78552,0.7571,0.6473742132185364,0.7524376024548619,68.88958740234375,4.693854808807373,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
59,0.7864,0.7375,0.6414758481480949,0.7818155034472005,68.25665068626404,4.398731708526611,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
60,0.86358,0.8233,0.4000895115274576,0.5415229828308185,68.55686593055725,4.494625806808472,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
61,0.89518,0.8274,0.30697891691023926,0.5395962076541334,68.99119091033936,4.3885228633880615,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
62,0.90764,0.8312,0.269328814372897,0.5431820646690103,68.66099953651428,4.825656890869141,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
63,0.91916,0.8288,0.23628062719356457,0.5577813404531905,69.01706004142761,4.473334312438965,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
64,0.92878,0.8253,0.2099325465966762,0.5946392656181948,70.3335337638855,4.34650182723999,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
65,0.93784,0.8272,0.1855515165323593,0.5998054634029872,68.6451313495636,5.0074546337127686,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
66,0.94392,0.8277,0.16437666225160685,0.6223780885576821,68.70912075042725,4.837459087371826,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
67,0.95032,0.8244,0.14897815152670252,0.6582403450775832,70.6879780292511,4.799871444702148,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
68,0.9553,0.8246,0.13083375748264783,0.6816969664332966,69.0396728515625,4.400393486022949,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
69,0.95738,0.8206,0.12277434461422965,0.6971979281439568,68.29820799827576,4.458073139190674,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
70,0.96072,0.8222,0.11470567491245161,0.6959547432371602,69.56822896003723,4.370792865753174,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
71,0.96412,0.8269,0.10415570652237495,0.7107066876067522,69.27794361114502,4.331564903259277,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
72,0.96666,0.8218,0.09723562356924742,0.755205611272837,69.38139414787292,4.7698187828063965,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
73,0.96824,0.8193,0.0930046101042051,0.7728184767948172,69.07765817642212,4.442477464675903,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
74,0.96976,0.8254,0.08977451004060813,0.747096560062311,69.75419616699219,4.427862882614136,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
75,0.97018,0.8188,0.08434672455299796,0.7969681132620516,69.31328678131104,4.509138584136963,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
76,0.97158,0.8146,0.08311380703947838,0.8144956330855053,70.08247756958008,4.669375658035278,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
77,0.97226,0.8183,0.07952820992129137,0.797798502035796,69.06462287902832,4.765354156494141,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
78,0.97434,0.8235,0.0755541193139902,0.7968130896028619,70.10682392120361,4.804797887802124,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
79,0.97276,0.8185,0.07991615226898957,0.7865865249781848,69.87709999084473,4.427613735198975,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
80,0.98654,0.8282,0.042626591799503656,0.761122979033298,69.07085061073303,4.344642877578735,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
81,0.99158,0.8267,0.028356986824793696,0.7815779273788007,69.95867967605591,4.596377849578857,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
82,0.99424,0.8304,0.020609039481909813,0.7950554325605352,70.89160299301147,4.490844011306763,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
83,0.99472,0.8292,0.01851578558450228,0.8296197997971465,69.68591952323914,4.3099541664123535,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
84,0.9957,0.8298,0.016018903897163934,0.8433506164592676,69.52976059913635,5.0381622314453125,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
85,0.99614,0.8315,0.013928827814548454,0.8418900230512641,70.18324255943298,4.441195487976074,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
86,0.99674,0.8294,0.01263592489099789,0.8517262902789222,69.45355725288391,4.570566415786743,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
87,0.99756,0.8312,0.010297950149878147,0.870397297635722,69.56492447853088,4.484931945800781,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
88,0.99758,0.8303,0.009808260457840034,0.8749943479133871,69.0745620727539,4.416173934936523,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
89,0.99774,0.8304,0.009430300134435753,0.8809694746693674,69.61603927612305,4.497012138366699,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
90,0.99812,0.8309,0.007923079009523278,0.8845441141448462,68.95615291595459,4.717982292175293,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
91,0.99858,0.8304,0.006877722076846954,0.9030521364924246,69.1756865978241,4.393888473510742,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
92,0.99834,0.8306,0.0076540573890987494,0.9006609621044165,69.50816941261292,4.481618642807007,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
93,0.99842,0.8296,0.006869837071314443,0.918204739273261,69.21804881095886,4.3690268993377686,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
94,0.99844,0.8311,0.006368743472951804,0.9271902866756764,69.65081477165222,4.748600006103516,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
95,0.99856,0.8293,0.0064767494327762605,0.9373710962672965,69.8339262008667,4.521724462509155,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
96,0.9986,0.8314,0.006110002867132962,0.9331427795080521,68.72280693054199,4.46643590927124,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
97,0.99862,0.8298,0.005875331040286742,0.9387410234409971,68.8134458065033,4.390089750289917,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
98,0.99904,0.829,0.005197558438655878,0.9528487587508302,69.45363712310791,4.318806409835815,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
99,0.99884,0.8292,0.005471968228735986,0.9481369962874121,69.42771863937378,4.4149322509765625,18,resnet50,25557032,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
