,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,dataset,num_workers_data_loader,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.3078,0.423,2.194234271183648,1.9020365250261524,22.619707584381104,1.8066232204437256,16,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.4809,0.5449,1.429728275064922,1.2643552203721637,22.744142293930054,1.8469011783599854,16,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.56132,0.5893,1.2185336711156705,1.1444550526293018,22.731201171875,1.818814754486084,16,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.61994,0.6252,1.0615183140920557,1.117477047292492,22.979055404663086,1.9713890552520752,16,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.66564,0.6455,0.9442158993857596,1.0076297551770754,22.55490493774414,1.8297667503356934,16,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.69862,0.6755,0.8525110428290599,0.9184050333650806,22.54625654220581,1.758613109588623,16,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.72686,0.6925,0.7831032411064334,0.8951726899116854,22.34394860267639,1.8066496849060059,16,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.74324,0.7002,0.7322005909269728,0.8734178007403507,22.665812253952026,1.9605600833892822,16,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.76492,0.7103,0.6708126219794573,0.8698742076565947,22.841288566589355,1.8628478050231934,16,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.781,0.7288,0.6248208921583717,0.7981678553019897,22.998399257659912,1.7419250011444092,16,resnet34,21797672,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
