,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.26028,0.4002,2.1300231913471466,1.6431224859213527,79.07185220718384,14.6703782081604,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.482,0.5398,1.4060733955534523,1.3093099850642531,79.08909392356873,14.736511945724487,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.59874,0.6334,1.1193082257914726,1.0376790731768064,79.1351387500763,14.694802284240723,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.67768,0.6743,0.9182381565918398,0.9533733544470389,79.07191848754883,14.752641201019287,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.72768,0.6964,0.7735994731068916,0.9097625349141374,79.2237000465393,14.695815801620483,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.76894,0.7103,0.666664877968371,0.8523267537732667,78.9573016166687,14.776758909225464,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.79972,0.7259,0.5793626895341117,0.8151187579843062,79.13646960258484,14.812172889709473,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.82564,0.7377,0.5106671021112701,0.8039914128146594,79.03831386566162,14.730183124542236,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.8486,0.7317,0.44091251465823034,0.8568653709526304,79.02857708930969,14.711783170700073,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.86688,0.7511,0.39008614024542787,0.7854278985458084,79.06265878677368,14.769598960876465,30,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,2,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
