,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.43018,0.5451,1.8441810753880714,1.2822606086730957,44.46211266517639,15.769675254821777,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.66766,0.6523,0.9408678801692262,1.0237406760454177,43.94348931312561,15.580344438552856,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.77496,0.6909,0.6473803194809933,0.9347469329833984,43.87051963806152,15.589486837387085,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.84704,0.6957,0.44261454410698947,1.0072398245334626,44.04476594924927,15.721807479858398,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.89482,0.7115,0.3054297830985517,1.0771264284849167,43.807929277420044,15.523015022277832,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.92878,0.7179,0.2052739736985187,1.1440162926912307,44.069422245025635,15.624951839447021,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.94974,0.7219,0.14385087309139116,1.2835898399353027,43.92678117752075,15.743765115737915,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.96078,0.7288,0.11364181605832917,1.327763271331787,44.03542613983154,15.819764852523804,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.97254,0.7319,0.07988021165436628,1.367537295818329,43.930766582489014,15.640385150909424,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.975,0.7423,0.06801872498983023,1.4109509885311127,43.98127841949463,15.756132125854492,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
10,0.98188,0.7375,0.053589251481604816,1.501607495546341,43.80297565460205,15.733800172805786,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
11,0.98268,0.7361,0.04886341201407569,1.496695590019226,44.02129888534546,15.690467834472656,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
12,0.98492,0.7397,0.04306670592869727,1.5498262405395509,43.915552616119385,15.76598572731018,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
13,0.98714,0.7498,0.03814424224654023,1.4903108537197114,43.975321769714355,15.76016640663147,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
14,0.98924,0.758,0.030558499422076404,1.591934961080551,43.91618204116821,15.667279481887817,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
15,0.98938,0.7391,0.030799036693512177,1.6266774535179138,44.051159381866455,15.616709232330322,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
16,0.99054,0.7559,0.027555983504090383,1.5382896721363069,44.002074241638184,15.651132822036743,29,resnet18,11181642,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
