,epoch_timings,test_acc,test_error,test_timings,train_acc,train_loss,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,dataset,num_workers_data_loader,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,35.22895693778992,0.2769,2.2020863324781006,2.430941581726074,0.16388,4.197565112272492,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
1,33.232046604156494,0.4074,3.0849556047705153,2.2811825275421143,0.36184,1.7602658259594226,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
2,33.4541130065918,0.4625,2.0052291833901705,3.652578592300415,0.43978,1.5357843515513194,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
3,32.653199434280396,0.505,1.829485241370865,3.0206615924835205,0.49006,1.409396199619069,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
4,32.35680651664734,0.4922,2.397817578496812,2.4441583156585693,0.52158,1.3175223388940172,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
5,32.456753969192505,0.5537,1.686911044241507,2.3823227882385254,0.55638,1.2364308657243734,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
6,32.77384662628174,0.5825,1.3927712153784837,3.1809206008911133,0.58426,1.1642068307418043,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
7,32.198023319244385,0.5953,2.1147245998624005,2.42107892036438,0.60734,1.099013614075263,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
8,32.069127798080444,0.6272,3.8418740773502784,2.402604579925537,0.6327,1.0358316663585965,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
9,31.988166093826294,0.6306,1.963330193410946,2.338080644607544,0.6541,0.9802181376215747,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
10,31.97896909713745,0.636,1.851446669312972,2.390883445739746,0.67168,0.9265901168898854,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
11,31.960499048233032,0.649,3.0969570264031616,2.4126062393188477,0.69306,0.8729941683352146,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
12,31.79699945449829,0.6501,2.032825134600265,2.3673925399780273,0.70966,0.8290305527884637,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
13,31.921396255493164,0.6746,1.7005517939223518,2.4056003093719482,0.72268,0.7825433303937888,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
14,32.028602600097656,0.6662,1.028845289839974,2.405965805053711,0.73928,0.7427008596375165,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
15,32.860625982284546,0.6828,1.1184934671921065,2.39326548576355,0.74446,0.7270837959731021,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
16,31.942853927612305,0.6946,1.4016041136995148,2.3835289478302,0.76178,0.6788734135115543,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
17,31.94126272201538,0.7023,1.6895984313156032,2.405595064163208,0.77556,0.6385177219157938,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
18,31.888906002044678,0.6839,1.0451819398735143,2.398857355117798,0.7734,0.6458783905067103,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
19,31.99197220802307,0.6508,2.102240523205528,2.344282865524292,0.78678,0.6168230432835992,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
20,31.827757835388184,0.7107,0.9661388434941256,2.370628595352173,0.79924,0.5722906105506146,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
21,31.903553247451782,0.721,0.8604163972637321,2.373560905456543,0.81402,0.5323138303311584,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
22,31.942704916000366,0.7206,0.9411405781401864,2.393326759338379,0.80418,0.5583438688836744,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
23,31.968279361724854,0.722,0.8412734930273853,2.4452452659606934,0.82336,0.5094737665122732,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
24,31.989296674728394,0.7161,0.8621488179587111,2.293809175491333,0.8383,0.4636383883636016,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
25,31.911616325378418,0.7225,0.956317576426494,2.3956806659698486,0.84462,0.44744432105890014,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
26,31.887611389160156,0.7261,0.84987110239041,2.384528875350952,0.8368,0.4656831376692828,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
27,31.810481309890747,0.7243,0.8656886921653265,2.358243227005005,0.85912,0.4086691524900134,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
28,31.916188955307007,0.7339,0.86994045142886,2.4214608669281006,0.87164,0.3719984613111257,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
29,31.862629175186157,0.7166,0.9141763218596012,2.371793031692505,0.8721,0.3664700590512332,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
30,32.02973413467407,0.7317,0.8716590872293786,2.4511425495147705,0.8781,0.3472130375216379,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
31,32.03241491317749,0.7314,0.900176794468602,2.423743724822998,0.88378,0.33265656701591617,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
32,31.947141408920288,0.7337,0.8840284811545022,2.396322250366211,0.88674,0.3201420034670159,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
33,32.07628107070923,0.732,0.8963537827322755,2.384903907775879,0.89248,0.30817779245050364,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
34,31.76923155784607,0.7341,0.9188130607333365,2.3794283866882324,0.89598,0.3019483805922291,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
35,32.018585205078125,0.7391,0.8909239904789985,2.3982818126678467,0.90084,0.2848650129021281,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
36,31.972827911376953,0.7354,0.9226945981949191,2.4008216857910156,0.9031,0.28252106436225766,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
37,31.870891571044922,0.7373,0.8936259452300735,2.368509292602539,0.90388,0.2753929558121945,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
38,31.82663893699646,0.7417,0.9056865655923192,2.3918697834014893,0.90614,0.2668567849585162,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
39,32.01219081878662,0.7377,0.9284017621716366,2.4513306617736816,0.90906,0.2574029352773181,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
40,31.91980481147766,0.7471,0.9003093310549289,2.4014248847961426,0.91408,0.24819754900606086,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
41,31.885099172592163,0.7421,0.8976541731176497,2.396714210510254,0.9168,0.24040793198758684,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
42,31.915756464004517,0.7487,0.8936082615128046,2.3861608505249023,0.91518,0.23864536530450178,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
43,31.844085693359375,0.7399,0.9264745135096055,2.3795955181121826,0.9202,0.23087313260568681,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
44,31.843159437179565,0.7514,0.9162368378307246,2.3911633491516113,0.91932,0.23378563580839226,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
45,31.88922619819641,0.7458,0.937347879138174,2.308568239212036,0.92098,0.22947956974167957,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
46,31.832249641418457,0.7403,0.9410868990647642,2.391430139541626,0.9243,0.21700527256025987,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
47,31.972411394119263,0.7472,0.9108101710488524,2.4071412086486816,0.92462,0.2169157464981384,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
48,32.10589146614075,0.7412,0.9559889335798312,2.395921468734741,0.9257,0.21171826272821792,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
49,32.09867858886719,0.7442,0.9737820417820653,2.3863027095794678,0.92808,0.204512597549983,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
50,31.994673252105713,0.7525,0.9030871542194222,2.3306963443756104,0.92806,0.2070225683205268,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
51,31.95563793182373,0.7468,0.9308676183978214,2.3790512084960938,0.9285,0.20404060539382193,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
52,32.1325249671936,0.7462,0.94606245846688,2.4039125442504883,0.92966,0.20211377107273892,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
53,31.91124677658081,0.7406,0.9622767224342008,2.3782849311828613,0.93144,0.19713062505283013,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
54,32.22654175758362,0.7488,0.9536966111841081,2.4194419384002686,0.93476,0.19099517827829743,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
55,31.97121834754944,0.7558,0.934393706200998,2.3176229000091553,0.93362,0.19166963617019642,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
56,31.8962082862854,0.7566,0.8925945626783974,2.4011647701263428,0.93366,0.19010427877154495,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
57,32.05674600601196,0.7528,0.9427145538450796,2.369372606277466,0.9347,0.18733855760882578,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
58,31.981079578399658,0.7517,0.8904306292533875,2.3880584239959717,0.93294,0.19096255599690215,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
59,31.979496717453003,0.7444,0.980531403535529,2.410388708114624,0.9369,0.18107582005622136,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
60,31.818249702453613,0.7759,0.8862777514548241,2.29386305809021,0.97464,0.0778558430026102,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
61,32.00488543510437,0.7811,0.9452442130710506,2.393442153930664,0.99074,0.032461067275775364,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
62,31.865027904510498,0.782,0.9892769037168238,2.4032247066497803,0.99494,0.019211904838909884,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
63,31.942636489868164,0.7837,1.0244239568710327,2.3983099460601807,0.9966,0.012558167757433089,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
64,31.992048740386963,0.7836,1.0645173124120206,2.397270679473877,0.99826,0.008637164902809026,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
65,31.827894687652588,0.7847,1.0789649414865277,2.3978374004364014,0.99898,0.006076272329329835,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
66,31.932126760482788,0.7841,1.0966659629646736,2.3763513565063477,0.99934,0.0048764082472152115,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
67,31.904531955718994,0.7832,1.1107716141622277,2.3990747928619385,0.99938,0.0041064039739730105,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
68,32.0148344039917,0.7834,1.126715812502028,2.405272960662842,0.99972,0.0030831669545387064,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
69,31.873482704162598,0.7847,1.1434295037879219,2.445572853088379,0.99972,0.0026142586640718266,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
70,32.32144069671631,0.7839,1.1585347112975544,2.448831796646118,0.9999,0.0021795192510103974,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
71,31.818617343902588,0.7854,1.1699610280839703,2.4012627601623535,0.99992,0.0018677957668004896,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
72,31.874029636383057,0.7842,1.174289480040345,2.4149012565612793,0.9999,0.0019227665404805824,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
73,31.87654137611389,0.7845,1.180329985633681,2.417898416519165,0.99996,0.0014482152402934517,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
74,31.743568658828735,0.7857,1.1879091172278682,2.3800721168518066,0.99992,0.0014821291770762228,19,resnet50,25557032,0,cnn,Tesla P40,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
