,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.09786,0.1007,5.498773275589456,2.4462255477905273,62.41587805747986,16.402547121047974,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.0996,0.0999,2.6670994977561797,2.3592811822891235,62.19280385971069,16.33196258544922,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.10128,0.1019,2.6408131414530227,2.3527612328529357,62.19588375091553,16.327881813049316,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.10062,0.1019,2.53270275252206,2.4748730301856994,61.46532154083252,16.217399835586548,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.10202,0.0998,2.505927093174993,2.7709084033966063,62.097668409347534,16.367186307907104,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.10352,0.1028,2.452540241942114,2.7740299224853517,62.206124782562256,16.413180589675903,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.11394,0.148,2.4180849693259416,2.298871123790741,62.101900577545166,16.33294987678528,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.18424,0.1943,2.2339661778235924,2.3730550169944764,62.06341290473938,16.306702852249146,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.24262,0.1969,2.021183086901295,2.470894753932953,62.08836627006531,16.372520923614502,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.28944,0.2309,1.901645910983183,2.9220729529857636,62.10106658935547,16.31246328353882,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
10,0.3226,0.2569,1.818288776339317,2.2370420813560488,61.83057689666748,16.081241130828857,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
11,0.36434,0.3808,1.735531331325064,2.153170770406723,62.33370542526245,16.448455810546875,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
12,0.42342,0.4556,1.6140112329502494,2.589715325832367,62.09998154640198,16.323050022125244,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
13,0.461,0.4205,1.5252907531602042,2.2615953922271728,62.22285532951355,16.341274976730347,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
14,0.5013,0.5108,1.4332213134181744,2.1972439169883726,61.99665641784668,16.31788945198059,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
15,0.54538,0.4167,1.299192057580364,4.659298938512802,61.854318380355835,16.292667388916016,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
16,0.57762,0.5659,1.1982171085416053,1.2639360964298247,62.25851821899414,16.36604118347168,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
17,0.59748,0.5479,1.1698134298227272,1.8240451335906982,61.97746992111206,16.28744912147522,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
18,0.62772,0.5818,1.0730639495411698,1.4040945947170258,62.029436349868774,16.185158252716064,45,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
