,epoch_timings,test_acc,test_error,test_timings,train_acc,train_loss,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,136.6821985244751,0.106,2.85405889749527,48.59110069274902,0.10484,4.909041161439856,43,resnet101,42520650,0,cnn,Tesla P40,True,nccl,1,2,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
1,139.45526099205017,0.1123,2.3950161933898926,49.270967960357666,0.1125,2.5352803639003207,43,resnet101,42520650,0,cnn,Tesla P40,True,nccl,1,2,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
2,138.86266040802002,0.1827,2.24410994052887,49.860528230667114,0.15232,2.373901223649784,43,resnet101,42520650,0,cnn,Tesla P40,True,nccl,1,2,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
3,137.02203941345215,0.1411,2.4198668003082275,49.235978841781616,0.17478,2.4337540621660194,43,resnet101,42520650,0,cnn,Tesla P40,True,nccl,1,2,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
4,138.70748114585876,0.1765,2.1095391273498536,49.69136095046997,0.19642,2.233960984920969,43,resnet101,42520650,0,cnn,Tesla P40,True,nccl,1,2,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
5,148.46922612190247,0.2164,2.083768129348755,58.36704063415527,0.25746,2.003550191314853,43,resnet101,42520650,0,cnn,Tesla P40,True,nccl,1,2,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
6,140.53317308425903,0.3574,1.9477878034114837,50.33355689048767,0.32882,1.812468242888548,43,resnet101,42520650,0,cnn,Tesla P40,True,nccl,1,2,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
7,140.3169641494751,0.3244,1.8141866385936738,49.50246500968933,0.36448,1.7410015694949093,43,resnet101,42520650,0,cnn,Tesla P40,True,nccl,1,2,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
8,140.29396152496338,0.4282,1.530136811733246,49.63222575187683,0.40718,1.6545799800327845,43,resnet101,42520650,0,cnn,Tesla P40,True,nccl,1,2,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
9,139.8650987148285,0.2466,3.1438228607177736,48.99790930747986,0.4434,1.5619904934143534,43,resnet101,42520650,0,cnn,Tesla P40,True,nccl,1,2,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
10,141.108069896698,0.4554,1.6631165027618409,49.9091272354126,0.41822,1.623992609734438,43,resnet101,42520650,0,cnn,Tesla P40,True,nccl,1,2,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
