,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.32456,0.4399,2.1073443651809107,1.6833568585069874,68.37888526916504,15.311460971832275,32,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.56572,0.6169,1.223698516178619,1.1067343754104422,68.45220303535461,15.247917413711548,32,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.68476,0.6885,0.8954958147405053,0.8978164663797692,68.30608201026917,15.207350015640259,32,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.75324,0.715,0.7076640731995673,0.8427849178072773,68.34350776672363,15.179253578186035,32,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.80734,0.7263,0.5571601336721874,0.8420645896392532,68.52689552307129,15.244500637054443,32,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.84906,0.7408,0.44292165407591766,0.8164707459980929,68.49984765052795,15.272567749023438,32,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.88148,0.7523,0.33988956752640515,0.8044485525239872,68.30698561668396,15.13124680519104,32,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.9078,0.7508,0.27114608921968114,0.8623198897023744,68.29333424568176,15.334011316299438,32,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.92632,0.7424,0.21577463826864882,0.9747180184231529,68.3669810295105,15.13916277885437,32,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.9397,0.7524,0.1743996958141132,1.0081450124330158,68.34710168838501,15.159505128860474,32,resnet34,21289802,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,3,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
