,epoch_timings,test_acc,test_error,test_timings,train_acc,train_loss,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,95.4759509563446,0.2846,2.333177426193334,33.41041159629822,0.1951,3.8026336568700687,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
1,95.89927458763123,0.3799,1.6963171415691134,33.74488091468811,0.33066,1.841229532990614,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
2,96.06306982040405,0.4162,1.5909627992895585,33.50462627410889,0.39998,1.632090002679459,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
3,95.57250380516052,0.4547,1.4806152144564857,33.62625551223755,0.44506,1.5201999732600453,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
4,96.17783284187317,0.4863,1.4100599771813502,33.9227089881897,0.48016,1.4277546957630636,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
5,96.49622416496277,0.4977,1.383239762692512,33.78930950164795,0.51262,1.3417392209972567,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
6,96.79578471183777,0.5333,1.313775144045866,33.77732563018799,0.54876,1.2520679421437062,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
7,96.39568614959717,0.5657,1.219383159015752,33.64778542518616,0.57888,1.1712981930474187,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
8,96.78971099853516,0.5731,1.2154853713663318,33.89562201499939,0.6094,1.0920633813914131,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
9,96.83042764663696,0.6032,1.1172090625461144,34.06012582778931,0.63768,1.0165336392724607,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
10,96.06556057929993,0.6241,1.0568959679030165,33.402320861816406,0.66544,0.9439955771426716,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
11,95.49220776557922,0.6266,1.056998164593419,33.41201686859131,0.69144,0.8782212168664274,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
12,96.63071179389954,0.6263,1.0925798468951937,33.909080505371094,0.71606,0.806870269805879,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
13,98.07365703582764,0.6371,1.1132645041127749,33.44101858139038,0.7386,0.7429880213249674,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
14,96.20712161064148,0.6698,0.9798882988434804,33.722827672958374,0.76126,0.6834893345527941,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
15,96.80825138092041,0.6791,0.9890146285672731,34.012734174728394,0.78414,0.6214452516239928,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
16,103.67973017692566,0.6713,1.0288961122307596,36.483845472335815,0.80086,0.5670021544484531,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
17,98.55229544639587,0.6844,0.9948061825353888,34.80359411239624,0.81838,0.5171961558749304,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
18,107.34998083114624,0.6868,1.0104190428045732,41.20937371253967,0.83788,0.4653390020970493,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
19,105.87854170799255,0.6798,1.0757908813561066,36.36750650405884,0.85094,0.424888737213886,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
20,97.90685367584229,0.6975,1.042671331876441,33.48219084739685,0.8644,0.3879191823627638,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
21,95.6116943359375,0.6877,1.0996153399914126,33.15508198738098,0.879,0.3488197587335201,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
22,95.33560967445374,0.6922,1.1421323169635822,33.376843214035034,0.88922,0.31881852238379477,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
23,96.14437580108643,0.7071,1.084087285814406,33.4565052986145,0.90056,0.2916961158709148,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
24,95.51849555969238,0.7007,1.104596050479744,33.22807574272156,0.9096,0.2569455773667301,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
25,95.63923358917236,0.6936,1.17107616044298,33.46489143371582,0.91354,0.24424703872722128,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
26,98.67016363143921,0.7075,1.1943926494332808,36.52938151359558,0.92242,0.22475655735148797,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
27,95.87759041786194,0.7034,1.172053480450111,33.43659734725952,0.926,0.21557811630503906,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
28,95.64329433441162,0.7076,1.2306953781767735,33.414957761764526,0.93112,0.19518068766273805,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
29,96.9735095500946,0.7048,1.2241220474243164,34.67495942115784,0.93478,0.18730059239413122,36,resnet50,23528522,0,cnn,Tesla V100-SXM2-16GB,True,nccl,1,2,1,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
