,epoch_timings,test_acc,test_error,test_timings,train_acc,train_loss,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,dataset,num_workers_data_loader,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,20.295496463775635,0.08,23.010335421562196,1.7503812313079834,0.10134,5.516947274305383,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
1,17.38305425643921,0.1027,2.3113391637802123,1.7045862674713135,0.1082,2.9602760003537547,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
2,18.238439559936523,0.1418,2.500292193889618,2.356358528137207,0.12618,2.6572930399252446,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
3,19.75944232940674,0.1855,2.5636137962341308,1.805957317352295,0.16786,2.6105988779846503,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
4,17.671685457229614,0.2216,2.428820639848709,1.7463538646697998,0.19754,2.3240081509765314,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
5,17.515218496322632,0.2705,1.9696543633937835,1.764697790145874,0.24778,2.1659252984183177,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
6,17.47545552253723,0.3291,2.138184541463852,1.7544889450073242,0.30782,2.0216096663961607,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
7,18.05722689628601,0.3592,2.6301316618919373,1.6452341079711914,0.35248,1.8774621839426002,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
8,18.11912488937378,0.3971,2.0975370347499847,2.1745245456695557,0.38072,1.785319024202775,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
9,17.686218738555908,0.4238,2.024230366945267,1.996823787689209,0.40806,1.7036444338000551,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
10,17.72395634651184,0.4185,1.6871273815631866,1.724437952041626,0.43428,1.616611311630327,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
11,17.395086526870728,0.4398,1.994147002696991,1.7312219142913818,0.45948,1.5591979720154587,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
12,17.42257833480835,0.4758,2.434195929765701,1.7516553401947021,0.4827,1.4721000413505398,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
13,17.48524522781372,0.4752,2.5784474849700927,1.7350423336029053,0.5014,1.415293627855729,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
14,17.45793890953064,0.4992,1.704153949022293,1.7513940334320068,0.5187,1.3551408113265524,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
15,17.747410535812378,0.5061,1.6873690068721772,1.728698968887329,0.53312,1.3151559306650746,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
16,17.592162132263184,0.5394,1.745044618844986,1.7474443912506104,0.54854,1.2684204262130114,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
17,18.078577041625977,0.5433,1.3953136920928955,1.761519432067871,0.56494,1.231657208228598,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
18,17.49770975112915,0.558,1.4854686379432678,1.76100492477417,0.58126,1.1815344265529089,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
19,17.3823823928833,0.5606,1.447711956501007,1.7419846057891846,0.59676,1.1394820602572695,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
20,17.444188117980957,0.5543,1.268709307909012,1.7367751598358154,0.61182,1.0992826655202983,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
21,17.46926212310791,0.5916,1.4887679874897004,1.7478878498077393,0.62166,1.0638404135801354,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
22,17.42756700515747,0.5923,1.4004127979278564,1.7265033721923828,0.63648,1.0300509193722083,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
23,17.48039221763611,0.5961,1.7099554777145385,1.7594521045684814,0.64988,0.9941602975738292,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
24,17.414252996444702,0.5932,1.270252788066864,1.7413334846496582,0.66126,0.9528209037926733,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
25,17.49329900741577,0.6004,1.250611662864685,1.7197625637054443,0.67486,0.920772025779802,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
26,18.052857875823975,0.5912,1.3830835402011872,1.7589428424835205,0.68694,0.8842634157258638,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
27,17.394099473953247,0.622,1.1016353160142898,1.7379698753356934,0.69838,0.8566829452709276,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
28,17.763198614120483,0.6078,1.149416798353195,1.7610747814178467,0.71024,0.8204156567855757,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
29,17.512301683425903,0.6234,1.3241016387939453,1.730393886566162,0.72152,0.7920998651154187,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
30,17.478716611862183,0.6281,1.1946244299411775,1.754554271697998,0.73418,0.7561068230745743,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
31,18.14568281173706,0.6223,1.25991450548172,1.7380380630493164,0.74516,0.7288280317977983,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
32,17.543240308761597,0.6168,1.2553894639015197,1.739992618560791,0.75654,0.6927169628289281,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
33,17.268534421920776,0.6337,1.3084266245365144,1.6368281841278076,0.76652,0.6636414394086722,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
34,17.392778635025024,0.6309,1.2781601786613463,1.746666431427002,0.77722,0.63459341440882,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
35,17.418838262557983,0.6359,1.1760522603988648,1.752145767211914,0.7858,0.6109396167555634,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
36,17.49056625366211,0.6392,1.267575603723526,1.7425658702850342,0.79666,0.5747936276756987,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
37,17.347294092178345,0.6217,1.2556045353412628,1.7318778038024902,0.80814,0.5477622388576975,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
38,17.469677209854126,0.6363,1.2151260316371917,1.7381007671356201,0.81796,0.5244298917906625,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
39,17.388993978500366,0.6399,1.327393364906311,1.7535595893859863,0.82648,0.4966718189570369,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
40,17.479366779327393,0.6377,1.2697418630123138,1.7267875671386719,0.83474,0.46968746884744994,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
41,17.32107949256897,0.6306,1.2857703864574432,1.7358882427215576,0.8437,0.4465370534025893,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
42,17.4261155128479,0.639,1.2688617289066315,1.7330706119537354,0.8523,0.4232537524432552,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
43,17.44573140144348,0.6379,1.3407840013504029,1.725989818572998,0.86164,0.3969240386267098,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
44,17.448513507843018,0.6474,1.2946186065673828,1.764488697052002,0.86916,0.3753878358675509,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
45,17.334068536758423,0.6352,1.3694353580474854,1.7455942630767822,0.87714,0.35383832667555126,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
46,17.33373236656189,0.6422,1.3452924191951752,1.7357101440429688,0.88236,0.33893171165670666,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
47,17.40588116645813,0.6528,1.365413910150528,1.7475883960723877,0.88846,0.3236163375633104,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
48,17.494861841201782,0.6497,1.3788402199745178,1.7563652992248535,0.89392,0.3036487792827645,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
49,17.41475796699524,0.646,1.3909960210323333,1.748641014099121,0.8976,0.29223640475954327,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
50,17.365748405456543,0.6421,1.4106960058212281,1.7511513233184814,0.9034,0.2724635854971652,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
51,17.433666229248047,0.6332,1.4930024921894074,1.7731690406799316,0.9073,0.26497965959870085,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
52,17.301527500152588,0.6584,1.501613587141037,1.6551871299743652,0.91282,0.24790347702040963,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
53,17.50769567489624,0.6451,1.5438584387302399,1.7567455768585205,0.9148,0.23907227479681678,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
54,17.45821738243103,0.6523,1.5219287872314453,1.7238986492156982,0.92136,0.22526550277763482,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
55,17.443220138549805,0.6515,1.53572279214859,1.775883674621582,0.92224,0.2224548702337304,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
56,17.353051900863647,0.6559,1.5631864309310912,1.6374421119689941,0.92884,0.20115517703246097,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
57,17.41735577583313,0.6499,1.5547439455986023,1.7513315677642822,0.93132,0.1948942913084614,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
58,17.542150259017944,0.65,1.5624995410442353,1.7456927299499512,0.93232,0.19130682625940867,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
59,17.407018899917603,0.6571,1.6067901015281678,1.7524511814117432,0.93826,0.17744591611684585,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
60,17.378759622573853,0.6805,1.4898954272270202,1.6748793125152588,0.96884,0.09505834080735032,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
61,17.412529230117798,0.6797,1.5676557958126067,1.764399766921997,0.98512,0.05179865283853546,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
62,17.433588981628418,0.6784,1.6253235340118408,1.7406270503997803,0.98924,0.03958589332748433,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
63,17.35803723335266,0.6817,1.6943363845348358,1.6676056385040283,0.99246,0.029705965159726993,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
64,17.354761838912964,0.6801,1.7545163989067079,1.7034580707550049,0.9941,0.0241646257381202,23,resnet101,44549160,0,cnn,Tesla V100-SXM2-16GB,False,None,1,1,cifar10,4,100,512,0.1,0.9,0.0001,0.1,"60,80",,,
