,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,dataset,num_workers_data_loader,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
13,0.86348,0.7685,0.3966616240075177,0.7228496704674974,13.25383186340332,1.2022819519042969,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
14,0.87148,0.7607,0.3726919256817654,0.7599405917940261,13.298899412155151,1.285701036453247,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
15,0.87632,0.7619,0.3558261924235107,0.7504808104868177,13.250107049942017,1.239753007888794,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
16,0.88514,0.7575,0.3316479452583186,0.75548043432115,13.521475791931152,1.292055368423462,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
17,0.89096,0.752,0.31234708474115336,0.8489987080610251,13.376046419143677,1.244786024093628,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
18,0.89728,0.7541,0.2974392574690187,0.8469538948958433,13.432809352874756,1.2125236988067627,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
19,0.90128,0.7521,0.2840251930801155,0.8303625417661064,13.441157579421997,1.2815725803375244,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
20,0.9069,0.7672,0.2662107956874401,0.8171955414965183,13.246033191680908,1.205442190170288,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
21,0.9086,0.7653,0.261101860086174,0.7965199358855621,13.445495843887329,1.2401816844940186,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
22,0.91602,0.7679,0.24393523271050294,0.8500615509250496,13.364359617233276,1.2621824741363525,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
23,0.91812,0.7595,0.23541871829868277,0.8464644513552702,13.287737131118774,1.2311203479766846,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
24,0.92084,0.768,0.22844812514074622,0.8402132957796508,13.294765710830688,1.23968505859375,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
25,0.92384,0.7636,0.21886370607349268,0.8415218689773656,13.400951147079468,1.2276370525360107,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
26,0.9267,0.767,0.21052028515073648,0.8758956110930141,13.435182094573975,1.213514804840088,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
27,0.9287,0.7777,0.20455045965702637,0.8122492508043216,13.248579502105713,1.2343010902404785,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
28,0.93108,0.7672,0.19813045539209606,0.8657367289820804,13.46487832069397,1.266676425933838,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
29,0.93228,0.7685,0.19570894051543283,0.8568460054789917,13.537850618362427,1.2016401290893555,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
30,0.93644,0.7767,0.1828307206921108,0.7973001210749904,13.346281290054321,1.2201755046844482,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
31,0.93696,0.7674,0.1819242411066809,0.8836630364007587,13.431998014450073,1.2042193412780762,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
32,0.93936,0.7776,0.17553997750553635,0.8543018834500373,13.442187070846558,1.2668166160583496,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
33,0.94274,0.7642,0.1690667697307094,0.9332868513427203,13.519053936004639,1.2562942504882812,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
34,0.93996,0.7728,0.1703442736240604,0.8604388991488686,13.390950918197632,1.307983160018921,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
35,0.94342,0.7748,0.16802361195959398,0.8621985474719277,13.338951587677002,1.2052059173583984,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
36,0.94072,0.7711,0.16650194640430954,0.8808537061455883,13.265613555908203,1.2018659114837646,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
37,0.94238,0.7709,0.1626888529285598,0.8512952286231367,13.548332452774048,1.3058428764343262,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
38,0.9463,0.7691,0.15636846372652846,0.8874532006963899,13.445446491241455,1.2044930458068848,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
39,0.94488,0.7708,0.15868971629254044,0.9004838542093204,13.361166715621948,1.3051114082336426,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
40,0.9464,0.7805,0.15466193947226495,0.820343058697785,13.309330463409424,1.1922705173492432,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
41,0.9463,0.7746,0.15495979385760128,0.902396589894838,13.273545503616333,1.229609727859497,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
42,0.94886,0.7742,0.14710455420224564,0.9195686254320266,13.3465735912323,1.2316107749938965,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
43,0.9455,0.7645,0.1565908490087065,0.8948783406728431,13.323007822036743,1.2820050716400146,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
44,0.94832,0.7773,0.15004807278094695,0.8606566305779204,13.335664749145508,1.2172315120697021,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
45,0.94984,0.7755,0.14362704837718582,0.8936909452269349,13.14791464805603,1.2091772556304932,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
46,0.9486,0.7664,0.1463109644896844,0.9382659657092034,13.363035202026367,1.2566249370574951,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
47,0.95044,0.7714,0.14321813997252822,0.881346319295183,13.385098218917847,1.2659752368927002,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
48,0.95132,0.7663,0.13931545259340491,0.9255657761911803,13.319245100021362,1.2532835006713867,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
49,0.95222,0.7614,0.141631438375434,0.9294622205669367,13.320591926574707,1.2402820587158203,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
50,0.94906,0.7666,0.1427701975473815,0.9088287610041944,13.303693056106567,1.2385282516479492,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
51,0.95016,0.7711,0.1423824363771607,0.8770103814858424,13.611236333847046,1.3140499591827393,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
52,0.9524,0.7716,0.13665316274861242,0.9066586743427228,13.420624494552612,1.256972312927246,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
53,0.95122,0.7695,0.13902051118976624,0.8966172311124923,13.463697671890259,1.251110553741455,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
54,0.9505,0.7677,0.14106267523925628,0.9554033279418945,13.496059656143188,1.2839570045471191,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
55,0.95284,0.7732,0.1377268885178944,0.9348811016807074,13.273884534835815,1.2413365840911865,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
56,0.95302,0.7767,0.1355381188223429,0.9286978633343419,13.392614841461182,1.282102108001709,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
57,0.95456,0.7754,0.1313031624307108,0.8952278758906111,13.21081256866455,1.2294597625732422,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
58,0.95218,0.7722,0.13619590683571062,0.9271278426617007,13.476900339126587,1.2290458679199219,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
59,0.9529,0.7799,0.13420874921752668,0.8760062444813644,13.32537317276001,1.239403486251831,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
60,0.98162,0.8037,0.056310955568423963,0.8345374706425245,13.48530888557434,1.3039953708648682,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
61,0.99312,0.8061,0.025285216634307068,0.8677579749234116,13.58817720413208,1.2518506050109863,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
62,0.99594,0.8072,0.016071321599333145,0.9023076480702509,13.750377178192139,1.3190903663635254,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
63,0.9979,0.8096,0.010011681030704486,0.9204295138015023,13.585511684417725,1.3469583988189697,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
64,0.99872,0.8066,0.007490362574988286,0.9478962142256242,13.632225275039673,1.2703373432159424,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
65,0.9992,0.8069,0.00575728178672764,0.9640590755999843,13.631305456161499,1.2870476245880127,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
66,0.99954,0.8091,0.004508954776978582,0.9791884942899777,13.633842468261719,1.2793679237365723,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
67,0.99964,0.8072,0.003917354225527014,1.0009352127207984,13.60777497291565,1.2605443000793457,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
68,0.99974,0.8093,0.003061384233572256,1.007188034208515,13.543364524841309,1.2906880378723145,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
69,0.99964,0.809,0.0029584042195146165,1.0225492655476438,13.567559957504272,1.2616851329803467,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
70,0.99992,0.8081,0.0023259022582770156,1.0402852304374115,13.522373676300049,1.253584384918213,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
71,0.99996,0.809,0.002011428121775103,1.04892554916913,13.327797174453735,1.212376356124878,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
72,0.9999,0.808,0.001904722962342679,1.0575413598289973,13.599252462387085,1.3064589500427246,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
73,0.99994,0.8074,0.0017251254972981533,1.0600719655616373,13.425869226455688,1.2040669918060303,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
74,0.99996,0.809,0.0015406733121001816,1.0613177924216548,13.383334398269653,1.2301054000854492,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
75,0.99988,0.808,0.0014222478458691802,1.0653133543231819,13.38873553276062,1.3014037609100342,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
76,0.99994,0.8082,0.0013858637385218598,1.0716334634189364,13.551429986953735,1.241042137145996,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
77,0.99996,0.8092,0.0012748969675344236,1.0787912976892688,13.399254322052002,1.2288553714752197,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
78,0.99988,0.8086,0.001415244271562499,1.0776759484146214,13.437896013259888,1.2235493659973145,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
79,1.0,0.809,0.001092360701600728,1.0762102619002136,13.366126775741577,1.2622196674346924,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
80,1.0,0.8092,0.0009735517060223971,1.082884742489344,13.429183721542358,1.237962245941162,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
81,0.99998,0.8087,0.0010334987039936831,1.0836090060729016,13.579675436019897,1.2523109912872314,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
82,0.99998,0.8093,0.001060762375508628,1.0791398354723483,13.451206684112549,1.2698194980621338,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
83,0.99994,0.8098,0.0010079776386931643,1.0744286168225203,13.455256223678589,1.2425332069396973,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
84,0.99998,0.8093,0.0010148997383151689,1.0898062564149689,13.407666683197021,1.275923252105713,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
85,0.99994,0.8102,0.0010482374283731046,1.0799640945241422,13.39246416091919,1.2309110164642334,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
86,0.99996,0.8099,0.0010374282911235866,1.075503508501415,13.438189506530762,1.2406015396118164,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
87,1.0,0.8102,0.000991442472712063,1.0834711473199385,13.431577444076538,1.2359378337860107,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
88,0.99998,0.8111,0.0009767941755714261,1.0775528233262557,13.356130123138428,1.215113639831543,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
89,1.0,0.8098,0.0009851330956977093,1.0818882395949545,13.5902681350708,1.2270467281341553,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
90,0.99998,0.8096,0.000987700770756163,1.0873429548891285,13.463638067245483,1.237999677658081,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
91,0.99994,0.8093,0.0010385212514226747,1.076956255903727,13.432249307632446,1.2276582717895508,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
92,0.99996,0.8091,0.001037074073576285,1.0865615628942658,13.57039475440979,1.2695395946502686,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
93,0.99998,0.8092,0.0010792403372110028,1.0881838828702517,13.567187786102295,1.3229403495788574,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
94,0.99996,0.8094,0.0010484197291845093,1.0857334627380855,13.3773033618927,1.2272088527679443,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
95,0.99996,0.8092,0.0010035064216861573,1.0895892600469952,13.447001457214355,1.276550054550171,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
96,0.99994,0.8087,0.0009484122857450546,1.0889183350756197,13.358669757843018,1.2516109943389893,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
97,0.99998,0.8086,0.0009375053734885996,1.0850135570839992,13.476058959960938,1.2427856922149658,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
98,0.99998,0.8107,0.0008650403478733071,1.0803509596027905,13.24950361251831,1.2132542133331299,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
99,0.99996,0.8081,0.0010264640830828192,1.081347130899188,13.322081565856934,1.2510902881622314,13,resnet18,11689512,0,cnn,Tesla P100-PCIE-16GB,False,None,1,1,cifar10,4,100,128,0.1,0.9,0.0001,0.1,"60,80",,,
