,train_acc,test_acc,train_loss,test_error,epoch_timings,test_timings,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,0.18664,0.2758,3.731764446743919,2.9588072465944895,111.0436418056488,17.181025981903076,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
1,0.33,0.3817,1.9266911888366465,1.8332221311858938,111.23497104644775,17.374324083328247,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
2,0.42492,0.4531,1.60192756274777,4.7007957395119,110.8143219947815,17.362085103988647,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
3,0.49518,0.4746,1.3977549762067283,2.5892635598967346,110.70275664329529,17.228286266326904,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
4,0.5534,0.5428,1.2442008073982376,1.3164413473274135,111.09483814239502,17.415114641189575,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
5,0.60756,0.5727,1.106494322152394,2.35814849409876,111.04987049102783,17.342394828796387,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
6,0.65236,0.5967,0.9889282965294236,1.282087897952599,110.9493944644928,17.25139045715332,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
7,0.69506,0.6288,0.8633386509497757,2.004367141029503,111.03907489776611,17.284634590148926,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
8,0.73226,0.6314,0.763578363544191,1.118851030929179,110.97724461555481,17.196467638015747,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
9,0.77142,0.6377,0.6570114240317089,5.506727298603782,111.14226293563843,17.320887804031372,46,resnet101,42520650,0,cnn,Tesla V100-PCIE-32GB,True,nccl,1,4,3,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
