,epoch_timings,test_acc,test_error,test_timings,train_acc,train_loss,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,84.56648087501526,0.5432,1.2658176112778579,26.106132984161377,0.39328,1.8392834733514225,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
1,84.46642422676086,0.6449,1.0373238181766076,26.236403465270996,0.63798,1.026837648028303,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
2,86.00340390205383,0.7161,0.835246692352657,26.610661268234253,0.74852,0.7219306306765817,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
3,83.70318675041199,0.7237,0.8510001488501513,25.413523197174072,0.82528,0.5054069378644305,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
4,84.1433036327362,0.7374,0.8710374130478388,26.020249605178833,0.87656,0.3595974496029832,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
5,83.60978722572327,0.7464,0.9681146929535684,24.655661582946777,0.9116,0.2592216079573497,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
6,83.95770311355591,0.7383,1.0684049529365347,24.57753276824951,0.93644,0.1865093859336565,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
7,85.63505029678345,0.7531,1.0690946375267416,25.757046461105347,0.95048,0.14269697380340313,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
8,83.82246971130371,0.7433,1.185045583338677,24.16004180908203,0.9596,0.11641301615806797,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
9,84.91853737831116,0.7442,1.2218908350678939,25.941576957702637,0.9676,0.09198930229315215,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
10,84.90919232368469,0.7547,1.1759686813795869,25.421088218688965,0.97058,0.08535897850399585,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
11,85.35794997215271,0.7472,1.2019752943063085,26.6073579788208,0.97388,0.07408442121961385,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
12,84.85458779335022,0.7522,1.198139496996433,26.050869941711426,0.9783,0.06195401171427172,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
13,84.2749240398407,0.759,1.2720638340032553,26.615639209747314,0.98054,0.05693709761585535,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
14,83.6975622177124,0.7512,1.2066274172143092,24.597359895706177,0.9805,0.05606948122348818,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
15,84.66601824760437,0.761,1.2458982663818552,26.10829448699951,0.98142,0.05428085097318987,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
16,85.71748471260071,0.7547,1.2585117183154142,26.425456285476685,0.98148,0.053703197155414564,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
17,87.81721830368042,0.7512,1.262876107722898,26.95189905166626,0.9835,0.049302462403855433,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
18,84.5023136138916,0.7561,1.249696148347251,25.90669584274292,0.98462,0.0450942314740823,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
19,85.37386584281921,0.7553,1.2340648619434502,26.32117199897766,0.98176,0.054885737654512455,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
20,85.55446267127991,0.7559,1.2500650856313826,25.76103973388672,0.98232,0.051289749760514175,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
21,84.32682490348816,0.7583,1.275649498535108,25.307957887649536,0.98422,0.04460708630185507,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
22,82.41133999824524,0.7665,1.1712881695903554,23.97060751914978,0.98406,0.047565263080889424,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
23,85.33158683776855,0.7587,1.260086264791368,26.097993850708008,0.9851,0.043256025951917826,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
24,85.06973814964294,0.7573,1.2693350963954684,26.27874732017517,0.98544,0.04266083685269155,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
25,85.45254254341125,0.7643,1.203400575661961,26.13089346885681,0.98642,0.04026468453513187,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
26,82.75965023040771,0.7675,1.1522566661050049,24.175476789474487,0.98512,0.041918859652141136,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
27,82.29832124710083,0.7563,1.2157533161247833,23.84796953201294,0.98612,0.04064611589197841,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
28,84.82965993881226,0.7625,1.2105363588544387,25.996092319488525,0.98564,0.04218617749169393,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
29,84.14137005805969,0.7594,1.1959867336893384,25.361582040786743,0.9862,0.04212472741575459,34,resnet34,21289802,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,128,0.1,0.9,0.0001,0.1,"60,80",,,
