,epoch_timings,test_acc,test_error,test_timings,train_acc,train_loss,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,rank,dataset,num_workers_data_loader,distribute_data,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,118.72067070007324,0.141,3.10625559091568,43.93324089050293,0.1081,4.684512474098984,41,resnet50,23528522,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
1,117.01364803314209,0.1601,2.208548390865326,41.52397632598877,0.13626,2.5159645007581126,41,resnet50,23528522,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
2,118.60289525985718,0.1978,6.995665895938873,42.25953435897827,0.21308,2.2408986383554885,41,resnet50,23528522,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
3,117.54035997390747,0.3057,1.8013058006763458,42.72774291038513,0.25764,2.10194088488209,41,resnet50,23528522,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
4,117.46521782875061,0.3458,1.728132027387619,43.06916809082031,0.31866,1.855768190354717,41,resnet50,23528522,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
5,120.39386558532715,0.2768,1.8263844549655914,43.655086278915405,0.35466,1.8359294460744273,41,resnet50,23528522,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
6,117.73221778869629,0.4119,1.591516363620758,42.32316446304321,0.38536,1.7924589344433375,41,resnet50,23528522,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
7,121.94124460220337,0.4748,1.5326352894306183,45.05645227432251,0.4617,1.4977055885353867,41,resnet50,23528522,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
8,118.95353722572327,0.5083,1.343490320444107,43.69615149497986,0.50386,1.3867904993952538,41,resnet50,23528522,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
9,118.88626551628113,0.5377,1.3813599228858948,42.66651892662048,0.54742,1.2718639410271937,41,resnet50,23528522,0,cnn,Tesla P40,True,nccl,1,4,0,cifar10,16,False,30,512,0.1,0.9,0.0001,0.1,"60,80",,,
