,epoch_timings,test_acc,test_error,test_timings,train_acc,train_loss,config_index,model_name,num_of_paramters,num_of_layers,model_type,gpu,is_distributed,distributed_strategy,num_of_nodes,num_of_gpus,dataset,num_workers_data_loader,num_epochs,batch_size,learning_rate,momentum,weight_decay,gamma,milestones,lr_scheduler,optimizer,criterion
0,90.27257442474365,0.1042,2.3219947594042405,4.226864576339722,0.10554,3.302340237665695,21,resnet101,44549160,0,cnn,Tesla V100-SXM2-32GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
1,90.15508961677551,0.1068,2.3131337965639256,4.261814832687378,0.1083,2.3020174597900644,21,resnet101,44549160,0,cnn,Tesla V100-SXM2-32GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
2,90.85152506828308,0.2006,2.1224803303758177,4.940914154052734,0.12478,2.2756101387247245,21,resnet101,44549160,0,cnn,Tesla V100-SXM2-32GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
3,90.78107142448425,0.2861,1.8951240697988687,4.23393702507019,0.23642,1.9661981721604702,21,resnet101,44549160,0,cnn,Tesla V100-SXM2-32GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
4,95.19244074821472,0.3578,1.949843564353431,4.2365217208862305,0.32818,1.7682124596715965,21,resnet101,44549160,0,cnn,Tesla V100-SXM2-32GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
5,90.02060317993164,0.448,2.0012366748846375,4.220994710922241,0.39142,1.6483274504532817,21,resnet101,44549160,0,cnn,Tesla V100-SXM2-32GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
6,94.51725959777832,0.35,1.83095574074279,4.581383466720581,0.39892,1.6361086531777604,21,resnet101,44549160,0,cnn,Tesla V100-SXM2-32GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
7,89.88390231132507,0.475,1.4781914631398723,4.245583534240723,0.44324,1.530274166217311,21,resnet101,44549160,0,cnn,Tesla V100-SXM2-32GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
8,90.76782393455505,0.4746,3.516158017868432,4.372622966766357,0.4567,1.5031668597585637,21,resnet101,44549160,0,cnn,Tesla V100-SXM2-32GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
9,91.39258480072021,0.4859,1.4552333610126387,4.219126224517822,0.42994,1.567754070459843,21,resnet101,44549160,0,cnn,Tesla V100-SXM2-32GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
10,91.19395470619202,0.5525,1.2559867554579298,4.226794004440308,0.49142,1.4151571921560906,21,resnet101,44549160,0,cnn,Tesla V100-SXM2-32GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
11,90.11684489250183,0.5794,1.1750810616694318,4.253826856613159,0.54614,1.283452690906122,21,resnet101,44549160,0,cnn,Tesla V100-SXM2-32GB,False,None,1,1,cifar10,4,100,32,0.1,0.9,0.0001,0.1,"60,80",,,
